id,filename,status,detail
268,1bdbffac-4b18-4530-945c-08d96f2a630a.pdf,OK,
269,Sabol 等 - 2001 - Satellite formation flying design and evolution.pdf,OK,
270,1c1fa4bf-697a-45f8-bd41-5141e32e198c.pdf,OK,
271,1c3c0fa5-b80a-4ffd-be68-6aa62cb46cad.pdf,OK,
272,1c3f02a2-2084-4ca2-98f7-ef8921ef54ab.pdf,OK,
273,1c436523-ab12-48ab-a139-1a5dcd85c1d4.pdf,OK,
274,1c454327-6af3-4a26-894c-6d4bf41e6ca8.pdf,OK,
275,Precup 等 - 2017 - Model-free sliding mode control of nonlinear systems algorithms and experiments.pdf,OK,
276,1c7fddbb-03d4-4002-b9be-e8c9a53627a5.pdf,OK,
277,1c86b968-2c62-47a3-b291-02e0e93b55e0.pdf,OK,
278,1ca887a5-b342-48db-adad-9e2d73bc6a55.pdf,OK,
279,Sui和Jin - 2024 - Learning-based finite-time distributed formation control for fixed-wing unmanned aerial vehicles.pdf,OK,
280,1cdd5252-88f3-42da-a01e-af0065c1892a.pdf,OK,
281,1d07a2d6-891b-4636-b2e5-9f146982d2c8.pdf,OK,
282,1d163ef0-84f7-47aa-9711-a98da87299cd.pdf,OK,
283,1d25b206-5199-48f0-a8de-14817e48de9d.pdf,OK,
284,1d3afd7f-9d43-4199-80e2-ce2df48d106a.pdf,OK,
285,1d49628b-430f-4157-a3a1-81380a0bf58d.pdf,OK,
286,1d600080-3dfa-45ef-82f4-ee1b31f94bc7.pdf,OK,
287,1d7064c2-67ca-4f12-9fa2-71eb9b3d4483.pdf,OK,
288,1d773280-7ad7-4f43-bcfc-8915a1585e02.pdf,OK,
289,1d832acf-b992-4e3a-95ec-e802a6c7dbba.pdf,OK,
290,1dbcfb7c-6720-4d73-bde8-d5a91d9e9ede.pdf,OK,
291,1dc3fb7b-73e5-4f2e-bb1c-c52b4b077ab0.pdf,OK,
292,1ddb9eed-a5c9-4a6a-b7c3-ffc0234d920e.pdf,OK,
293,1e1179ab-8d02-4529-a155-0fe8346c061e.pdf,OK,
294,1e146669-a816-4a4d-846b-84c6323cb097.pdf,OK,
295,多机器人协同围捕方法综述_周萌.pdf,OK,
296,1e3f4b46-4a38-41ce-a4ec-c6defcff6f7c.pdf,OK,
297,1e4199cc-094d-4298-a6d3-f6500642e1c1.pdf,OK,
298,1e4daa78-728e-40cd-a8d2-149c6d3f7102.pdf,OK,
299,1e5ec2f6-5efb-459a-824b-881188c82051.pdf,OK,
300,1e6faec1-95fa-4647-a289-85888c1fe813.pdf,OK,
301,1e7d3722-53d4-46dc-a4e5-16ba5bb0ae86.pdf,OK,
302,1e9327c4-a771-4416-82e6-59b719f5a408.pdf,OK,
303,1ea498b5-2198-46d5-a611-10ec06dc74ee.pdf,OK,
304,1eafaf9b-bbe9-4d7c-9cac-3318ae7a1010.pdf,OK,
305,Ge和Cui - 2000 - New potential functions for mobile robot path planning.pdf,OK,
306,1ee1b97b-0cbd-4405-8f0c-16b15fd73fe9.pdf,MISSING,file does not exist
307,Qin 等 - 2015 - Observer-based consensus for nonlinear multi-agent systems with intermittent communication.pdf,OK,
308,1ef962ab-a449-4fa5-94b5-f040fb8ad962.pdf,OK,
309,1f366636-6644-49ea-ac0f-6fe8105392bd.pdf,OK,
310,1f75d0e5-fccd-4d56-b511-4ed9338c22c2.pdf,OK,
311,1f79b2a1-fbb1-4276-9a5b-c3fc3cd71a0d.pdf,OK,
312,1f808f0d-6205-43a6-81a7-064358a56201.pdf,OK,
